meeting_id;record_number;session_number;pages_in_doc;pages_in_pdf;date_meeting;session_president;title_meeting;chapter;languages;document_codes;title;titles_in_other_languages;publication_date;volume;physical_description;conference_name;conference_session;conference_location;conference_date;corporate_subject;variant_title;filename;columns;meeting_name_id;pages;first_page;last_page;language_codes
2239890103;223989;3;453-455;453-455;1948-11-30;Jakob Nielsen;Third meeting;SUMMARY RECORDS OF THE MEETINGS OF THE PROCEDURE COMMITTEE;eng|fre;3 C/Proceedings|3 C/110;Records of the General Conference of UNESCO, third session, Beirut, 1948, v. 1: Proceedings;Actes de la Conférence générale de l'UNESCO, troisième session, Beyrouth, 1948, v. 1: Comptes rendus des débats;1949;;471 p.;UNESCO. General Conference;3rd;Beirut;1948;;;1948_223989eng.pdf;2;223989_third_meeting;453-455;453;455;eng+fre
2239890104;223989;3;455-459;455-459;1948-12-01;Jakob Nielsen;Fourth meeting;SUMMARY RECORDS OF THE MEETINGS OF THE PROCEDURE COMMITTEE;eng|fre;3 C/Proceedings|3 C/110;Records of the General Conference of UNESCO, third session, Beirut, 1948, v. 1: Proceedings;Actes de la Conférence générale de l'UNESCO, troisième session, Beyrouth, 1948, v. 1: Comptes rendus des débats;1949;;471 p.;UNESCO. General Conference;3rd;Beirut;1948;;;1948_223989eng.pdf;2;223989_fourth_meeting;455-459;455;459;eng+fre
2239890105;223989;3;459-461;459-461;1948-12-02;Jakob Nielsen;Fifth meeting;SUMMARY RECORDS OF THE MEETINGS OF THE PROCEDURE COMMITTEE;eng|fre;3 C/Proceedings|3 C/110;Records of the General Conference of UNESCO, third session, Beirut, 1948, v. 1: Proceedings;Actes de la Conférence générale de l'UNESCO, troisième session, Beyrouth, 1948, v. 1: Comptes rendus des débats;1949;;471 p.;UNESCO. General Conference;3rd;Beirut;1948;;;1948_223989eng.pdf;2;223989_fifth_meeting;459-461;459;461;eng+fre
2239890106;223989;3;462-466;462-466;1948-12-03;Jakob Nielsen;Sixth meeting;SUMMARY RECORDS OF THE MEETINGS OF THE PROCEDURE COMMITTEE;eng|fre;3 C/Proceedings|3 C/110;Records of the General Conference of UNESCO, third session, Beirut, 1948, v. 1: Proceedings;Actes de la Conférence générale de l'UNESCO, troisième session, Beyrouth, 1948, v. 1: Comptes rendus des débats;1949;;471 p.;UNESCO. General Conference;3rd;Beirut;1948;;;1948_223989eng.pdf;2;223989_sixth_meeting;462-466;462;466;eng+fre
2239890107;223989;3;467-469;467-469;1948-12-04;Jakob Nielsen;Seventh meeting;SUMMARY RECORDS OF THE MEETINGS OF THE PROCEDURE COMMITTEE;eng|fre;3 C/Proceedings|3 C/110;Records of the General Conference of UNESCO, third session, Beirut, 1948, v. 1: Proceedings;Actes de la Conférence générale de l'UNESCO, troisième session, Beyrouth, 1948, v. 1: Comptes rendus des débats;1949;;471 p.;UNESCO. General Conference;3rd;Beirut;1948;;;1948_223989eng.pdf;2;223989_seventh_meeting;467-469;467;469;eng+fre
2239890108;223989;3;469-471;469-471;1948-12-06;Jakob Nielsen;Eight meeting;SUMMARY RECORDS OF THE MEETINGS OF THE PROCEDURE COMMITTEE;eng|fre;3 C/Proceedings|3 C/110;Records of the General Conference of UNESCO, third session, Beirut, 1948, v. 1: Proceedings;Actes de la Conférence générale de l'UNESCO, troisième session, Beyrouth, 1948, v. 1: Comptes rendus des débats;1949;;471 p.;UNESCO. General Conference;3rd;Beirut;1948;;;1948_223989eng.pdf;2;223989_eight_meeting;469-471;469;471;eng+fre
1608470000;160847;8;35-40;33-38;1954-11-12;Sarvepalli Radhakrishnan;First plenary meeting;Verbatim records of plenary meetings;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_first_plenary_meeting;33-38;33;38;eng+fre+spa
1608470001;160847;8;41-45;39-43;1954-11-12;"Sarvepalli Radhakrishnan; Zavala Muniz";Second plenary meeting;Verbatim records of plenary meetings;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_second_plenary_meeting;39-43;39;43;eng+fre+spa
1608470002;160847;8;46-56;44-54;1954-11-13;Zavala Muniz;Third plenary meeting;Verbatim records of plenary meetings;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_third_plenary_meeting;44-54;44;54;eng+fre+spa
1608470003;160847;8;57-69;55-67;1954-11-13;Zavala Muniz;Fourth plenary meeting;Verbatim records of plenary meetings;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_fourth_plenary_meeting;55-67;55;67;eng+fre+spa
1608470004;160847;8;69-81;67-79;1954-11-15;Zavala Muniz;Fifth plenary meeting;Verbatim records of plenary meetings;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_fifth_plenary_meeting;67-79;67;79;eng+fre+spa
1608470005;160847;8;82-96;80-94;1954-11-15;Zavala Muniz;Sixth plenary meeting;Verbatim records of plenary meetings;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_sixth_plenary_meeting;80-94;80;94;eng+fre+spa
1608470006;160847;8;97-113;95-111;1954-11-16;Zavala Muniz;Seventh plenary meeting;Verbatim records of plenary meetings;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_seventh_plenary_meeting;95-111;95;111;eng+fre+spa
1608470007;160847;8;114-135;112-133;1954-11-16;Zavala Muniz;Eight plenary meeting;Verbatim records of plenary meetings;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_eight_plenary_meeting;112-133;112;133;eng+fre+spa
1608470008;160847;8;135-152;133-150;1954-11-17;Zavala Muniz;Ninth plenary meeting;Verbatim records of plenary meetings;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_ninth_plenary_meeting;133-150;133;150;eng+fre+spa
1608470009;160847;8;152-160;150-158;1954-11-17;Zavala Muniz;Tenth plenary meeting;Verbatim records of plenary meetings;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_tenth_plenary_meeting;150-158;150;158;eng+fre+spa
1608470010;160847;8;160-178;158-176;1954-11-22;Zavala Muniz;Eleventh plenary meeting;Verbatim records of plenary meetings;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_eleventh_plenary_meeting;158-176;158;176;eng+fre+spa
1608470011;160847;8;179-182;177-180;1954-11-24;Badini Confolanieri;Twelfth plenary meeting;Verbatim records of plenary meetings;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_twelfth_plenary_meeting;177-180;177;180;eng+fre+spa
1608470012;160847;8;183;181;1954-11-24;Zavala Muniz;Thirteenth plenary meeting;Verbatim records of plenary meetings;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_thirteenth_plenary_meeting;181-181;181;181;eng+fre+spa
1608470013;160847;8;184-187;182-185;1954-12-06;Zavala Muniz;Fourteenth plenary meeting;Verbatim records of plenary meetings;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_fourteenth_plenary_meeting;182-185;182;185;eng+fre+spa
1608470014;160847;8;187-195;185-193;1954-12-07;Zavala Muniz;Fifteenth plenary meeting;Verbatim records of plenary meetings;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_fifteenth_plenary_meeting;185-193;185;193;eng+fre+spa
1608470015;160847;8;195-210;193-208;1954-12-08;Zavala Muniz;Sixteenth plenary meeting;Verbatim records of plenary meetings;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_sixteenth_plenary_meeting;193-208;193;208;eng+fre+spa
1608470016;160847;8;210-223;208-221;1954-12-10;Zavala Muniz;Seventeenth plenary meeting;Verbatim records of plenary meetings;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_seventeenth_plenary_meeting;208-221;208;221;eng+fre+spa
1608470017;160847;8;224-234;222-232;1954-12-10;Zavala Muniz;Eighteenth plenary meeting;Verbatim records of plenary meetings;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_eighteenth_plenary_meeting;222-232;222;232;eng+fre+spa
1608470018;160847;8;235-240;233-237;1954-11-13;Zavala Muniz;First meeting;GENERAL COMMITTEE;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_first_meeting;233-237;233;237;eng+fre+spa
1608470019;160847;8;240-241;237-238;1954-11-15;Zavala Muniz;Second meeting;GENERAL COMMITTEE;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_second_meeting;237-238;237;238;eng+fre+spa
1608470020;160847;8;241-243;238-240;1954-11-17;Zavala Muniz;Third meeting;GENERAL COMMITTEE;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_third_meeting;238-240;238;240;eng+fre+spa
1608470021;160847;8;244-246;241-244;1954-11-19;Badini Confolanieri;Fourth meeting;GENERAL COMMITTEE;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_fourth_meeting;241-244;241;244;eng+fre+spa
1608470022;160847;8;247-251;245-248;1954-11-22;Zavala Muniz;Fifth meeting;GENERAL COMMITTEE;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_fifth_meeting;245-248;245;248;eng+fre+spa
1608470023;160847;8;251-253;248-250;1954-11-24;Sharif;Sixth meeting;GENERAL COMMITTEE;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_sixth_meeting;248-250;248;250;eng+fre+spa
1608470024;160847;8;253-254;250-251;1954-11-26;Zavala Muniz;Seventh meeting;GENERAL COMMITTEE;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_seventh_meeting;250-251;250;251;eng+fre+spa
1608470025;160847;8;254-256;251-253;1954-11-29;Zavala Muniz;Eight meeting;GENERAL COMMITTEE;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_eight_meeting;251-253;251;253;eng+fre+spa
1608470026;160847;8;257-258;254-255;1954-12-01;Malakul;Ninth meeting;GENERAL COMMITTEE;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_ninth_meeting;254-255;254;255;eng+fre+spa
1608470027;160847;8;258-260;255-257;1954-12-03;Zavala Muniz;Tenth meeting;GENERAL COMMITTEE;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_tenth_meeting;255-257;255;257;eng+fre+spa
1608470028;160847;8;261-263;258-260;1954-12-06;Zavala Muniz;Eleventh meeting;GENERAL COMMITTEE;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_eleventh_meeting;258-260;258;260;eng+fre+spa
1608470029;160847;8;264-265;261-262;1954-12-08;Ruiz-Gimenez;Twelfth meeting;GENERAL COMMITTEE;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_twelfth_meeting;261-262;261;262;eng+fre+spa
1608470030;160847;8;266-268;263-265;1954-12-10;Zavala Muniz;Thirteenth meeting;GENERAL COMMITTEE;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_thirteenth_meeting;263-265;263;265;eng+fre+spa
1608470031;160847;8;269-271;266-268;1954-11-17;Bourgeois;First meeting;PROGRAMME AND BUDGET COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_first_meeting;266-268;266;268;eng+fre+spa
1608470032;160847;8;272-278;269-275;1954-11-18;Bourgeois;Second meeting;PROGRAMME AND BUDGET COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_second_meeting;269-275;269;275;eng+fre+spa
1608470033;160847;8;278-282;275-279;1954-11-18;Bourgeois;Third meeting;PROGRAMME AND BUDGET COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_third_meeting;275-279;275;279;eng+fre+spa
1608470034;160847;8;282-289;279-286;1954-11-19;Bourgeois;Fourth meeting;PROGRAMME AND BUDGET COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_fourth_meeting;279-286;279;286;eng+fre+spa
1608470035;160847;8;289-296;286-293;1954-11-19;Bourgeois;Fifth meeting;PROGRAMME AND BUDGET COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_fifth_meeting;286-293;286;293;eng+fre+spa
1608470036;160847;8;297-301;294-298;1954-11-20;Bourgeois;Sixth meeting;PROGRAMME AND BUDGET COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_sixth_meeting;294-298;294;298;eng+fre+spa
1608470037;160847;8;301-306;298-303;1954-11-22;Bourgeois;Seventh meeting;PROGRAMME AND BUDGET COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_seventh_meeting;298-303;298;303;eng+fre+spa
1608470038;160847;8;306-314;303-311;1954-11-23;Bourgeois;Eight meeting;PROGRAMME AND BUDGET COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_eight_meeting;303-311;303;311;eng+fre+spa
1608470039;160847;8;315-319;312-316;1954-11-24;Bourgeois;Ninth meeting;PROGRAMME AND BUDGET COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_ninth_meeting;312-316;312;316;eng+fre+spa
1608470040;160847;8;320-328;317-325;1954-11-25;Bourgeois;Tenth meeting;PROGRAMME AND BUDGET COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_tenth_meeting;317-325;317;325;eng+fre+spa
1608470041;160847;8;329-336;326-333;1954-11-25;Bourgeois;Eleventh meeting;PROGRAMME AND BUDGET COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_eleventh_meeting;326-333;326;333;eng+fre+spa
1608470042;160847;8;337-343;334-340;1954-11-26;Bourgeois;Twelfth meeting;PROGRAMME AND BUDGET COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_twelfth_meeting;334-340;334;340;eng+fre+spa
1608470043;160847;8;343-352;340-349;1954-11-26;Bourgeois;Thirteenth meeting;PROGRAMME AND BUDGET COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_thirteenth_meeting;340-349;340;349;eng+fre+spa
1608470044;160847;8;353-363;350-360;1954-11-27;Bourgeois;Fourteenth meeting;PROGRAMME AND BUDGET COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_fourteenth_meeting;350-360;350;360;eng+fre+spa
1608470045;160847;8;363-369;360-366;1954-11-29;Bourgeois;Fifteenth meeting;PROGRAMME AND BUDGET COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_fifteenth_meeting;360-366;360;366;eng+fre+spa
1608470046;160847;8;370-377;367-374;1954-11-29;Bourgeois;Sixteenth meeting;PROGRAMME AND BUDGET COMMISSION;eng|fre spa;8 C/Proceedings|CPG.54.VII.8;Records of the General Conference, eighth session, Montevideo, 1954: Proceedings;Actes de la Conférence générale, huitième session, Montevideo, 1954: comptes rendus des débats|Conferencia General, octava reunión, Montevideo, 1954: Actas;1955;;975 p.;UNESCO. General Conference;8th;Montevideo;1954;;;1954_160847engb.pdf;2;160847_sixteenth_meeting;367-374;367;374;eng+fre+spa
